F:FILEA2.DAT LINE00001 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00002 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00003 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00004 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00005 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00006 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00007 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00008 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00009 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00010 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00011 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00012 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00013 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00014 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00015 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00016 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00017 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00018 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00019 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00020 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00021 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00022 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00023 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00024 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00025 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00026 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00027 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00028 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00029 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00030 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00031 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00032 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00033 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00034 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00035 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00036 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00037 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00038 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00039 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00040 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00041 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00042 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00043 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00044 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00045 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00046 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00047 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00048 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
F:FILEA2.DAT LINE00049 1234567890ABCDEFGHIJKLMNOPQRSTUVWXYZ
